date,open,high,low,close,volume,dividends,stock splits,ticker
2018-01-01 00:00:00+05:30,286.59581092072756,288.5796461819291,282.62811223924575,283.3663024902344,12182400,0.0,0.0,SBIN.NS
2018-01-02 00:00:00+05:30,285.1194327685426,285.1194327685426,278.0606563269619,279.8138122558594,14797364,0.0,0.0,SBIN.NS
2018-01-03 00:00:00+05:30,281.7053714787877,282.76651811398784,278.7988197714657,279.4447326660156,13857373,0.0,0.0,SBIN.NS
2018-01-04 00:00:00+05:30,280.96718440372706,286.2266799074264,279.72151145189576,284.6580505371094,24517099,0.0,0.0,SBIN.NS
2018-01-05 00:00:00+05:30,287.3339322354532,287.3339322354532,281.9821874309066,282.6742248535156,14580575,0.0,0.0,SBIN.NS
2018-01-08 00:00:00+05:30,283.45851260498523,285.5807492355137,281.42852509477115,282.16668701171875,13557197,0.0,0.0,SBIN.NS
2018-01-09 00:00:00+05:30,283.7353890695518,285.58082249439445,279.8599676137506,280.7826843261719,15574755,0.0,0.0,SBIN.NS
2018-01-10 00:00:00+05:30,281.10561938813856,282.2128906223059,276.814992634125,277.8299865722656,13064599,0.0,0.0,SBIN.NS
2018-01-11 00:00:00+05:30,277.6454222151202,279.58313272722313,276.81498289824077,278.844970703125,12298455,0.0,0.0,SBIN.NS
2018-01-12 00:00:00+05:30,281.10559689573716,281.10559689573716,277.32245333396,278.8910827636719,17594228,0.0,0.0,SBIN.NS
2018-01-15 00:00:00+05:30,280.4597233414811,281.65924366429977,278.2451809623142,279.21405029296875,18189668,0.0,0.0,SBIN.NS
2018-01-16 00:00:00+05:30,279.02952205004465,279.9061141711423,272.47822790453444,273.2625427246094,18040940,0.0,0.0,SBIN.NS
2018-01-17 00:00:00+05:30,273.124141550283,284.56582292935747,269.9869104210482,283.3663024902344,26277307,0.0,0.0,SBIN.NS
2018-01-18 00:00:00+05:30,290.6557324339512,293.2393276808447,277.27634157588045,279.8138122558594,40000111,0.0,0.0,SBIN.NS
2018-01-19 00:00:00+05:30,280.45971112657963,286.04213507983025,279.1217608440279,285.35009765625,18461642,0.0,0.0,SBIN.NS
2018-01-22 00:00:00+05:30,284.5196533165811,284.88873430410763,280.551955263217,282.8126220703125,12622645,0.0,0.0,SBIN.NS
2018-01-23 00:00:00+05:30,282.7203487673452,295.77678247870296,282.67422420290734,293.5161437988281,35252217,0.0,0.0,SBIN.NS
2018-01-24 00:00:00+05:30,293.1470795270786,305.9728348296729,291.7630046060991,304.4042053222656,38070520,0.0,0.0,SBIN.NS
2018-01-25 00:00:00+05:30,307.03391865883646,307.03391865883646,287.7491492343936,288.94866943359375,42466150,0.0,0.0,SBIN.NS
2018-01-29 00:00:00+05:30,288.94866895097414,292.40885585720264,286.9648340898844,287.9798278808594,23600898,0.0,0.0,SBIN.NS
2018-01-30 00:00:00+05:30,287.9336742652471,294.2081633978207,286.964833198143,289.3177490234375,25810404,0.0,0.0,SBIN.NS
2018-01-31 00:00:00+05:30,288.8103364425379,292.132122301808,284.05835091563483,289.041015625,16409938,0.0,0.0,SBIN.NS
2018-02-01 00:00:00+05:30,292.4088804929918,292.87023878602554,281.42855875060303,282.39739990234375,19515991,0.0,0.0,SBIN.NS
2018-02-02 00:00:00+05:30,279.49084726442976,282.1205951569061,272.66275018435243,274.3697814941406,23274673,0.0,0.0,SBIN.NS
2018-02-05 00:00:00+05:30,270.03299179653766,277.18404503443185,267.5877985792661,275.0156555175781,18940578,0.0,0.0,SBIN.NS
2018-02-06 00:00:00+05:30,262.974238456981,274.32364169517797,261.0365279102195,269.20257568359375,30577218,0.0,0.0,SBIN.NS
2018-02-07 00:00:00+05:30,273.6777264022168,274.87724661870044,267.58779171752064,270.17138671875,21463818,0.0,0.0,SBIN.NS
2018-02-08 00:00:00+05:30,270.26368981003907,279.85993693546277,269.9407333642783,278.1067810058594,18932796,0.0,0.0,SBIN.NS
2018-02-09 00:00:00+05:30,274.0468301718364,277.3686155633102,272.20139697202603,273.4931945800781,15750824,0.0,0.0,SBIN.NS
2018-02-12 00:00:00+05:30,265.9730289607853,269.8022967728121,263.11260220224597,266.43438720703125,50839665,0.0,0.0,SBIN.NS
2018-02-14 00:00:00+05:30,266.3882653554926,266.3882653554926,253.7470380161498,254.85430908203125,45641149,0.0,0.0,SBIN.NS
2018-02-15 00:00:00+05:30,253.56251547346776,260.482890111489,253.05503259697682,257.1611328125,26058237,0.0,0.0,SBIN.NS
2018-02-16 00:00:00+05:30,258.8219919120833,259.46790475980737,249.17959271447398,250.65594482421875,30338112,0.0,0.0,SBIN.NS
2018-02-19 00:00:00+05:30,250.51753925344798,250.97889752094972,236.81519307683132,247.7493896484375,43847791,0.0,0.0,SBIN.NS
2018-02-20 00:00:00+05:30,248.2107866654308,253.00892466014108,244.33536534977415,248.810546875,33458021,0.0,0.0,SBIN.NS
2018-02-21 00:00:00+05:30,251.1634553461114,252.91661115352034,246.73439902525934,252.1784210205078,23714454,0.0,0.0,SBIN.NS
2018-02-22 00:00:00+05:30,249.50252897277866,252.45523295362162,248.62596521779898,251.5325164794922,25584062,0.0,0.0,SBIN.NS
2018-02-23 00:00:00+05:30,252.31684094867194,255.77702786152224,251.44024900045395,254.71588134765625,15482147,0.0,0.0,SBIN.NS
2018-02-26 00:00:00+05:30,258.36062846748945,258.36062846748945,252.68592743832187,253.23956298828125,15306032,0.0,0.0,SBIN.NS
2018-02-27 00:00:00+05:30,251.90162443376838,254.577496863704,245.39648385762527,246.91896057128906,20824909,0.0,0.0,SBIN.NS
2018-02-28 00:00:00+05:30,243.82783798673262,248.85665423438343,240.64445476074107,247.28802490234375,26810799,0.0,0.0,SBIN.NS
2018-03-01 00:00:00+05:30,245.7194357506228,249.13349866259315,241.0597278726017,241.89016723632812,22859175,0.0,0.0,SBIN.NS
2018-03-05 00:00:00+05:30,240.32154418010992,244.5198933494611,238.75291473272856,243.1358184814453,18484565,0.0,0.0,SBIN.NS
2018-03-06 00:00:00+05:30,245.30421212716465,245.44261398443848,235.29273145124742,236.72293090820312,20778164,0.0,0.0,SBIN.NS
2018-03-07 00:00:00+05:30,235.33885530359424,235.61567308027918,227.0344064802687,227.58802795410156,31262500,0.0,0.0,SBIN.NS
2018-03-08 00:00:00+05:30,227.9110018013453,238.01475990596657,225.41966977974832,236.95361328125,33133336,0.0,0.0,SBIN.NS
2018-03-09 00:00:00+05:30,237.1381812439266,237.50726227552573,232.20164148893983,233.67799377441406,21536191,0.0,0.0,SBIN.NS
2018-03-12 00:00:00+05:30,234.4622946806456,235.52341314330565,228.14168031217363,233.30889892578125,25332474,0.0,0.0,SBIN.NS
2018-03-13 00:00:00+05:30,231.8786841126399,242.1208299124051,230.31006871046372,235.0159149169922,37647221,0.0,0.0,SBIN.NS
2018-03-14 00:00:00+05:30,232.98594630140707,237.92248584495516,230.67915475386837,237.18429565429688,25471485,0.0,0.0,SBIN.NS
2018-03-15 00:00:00+05:30,237.13818376381823,238.7990625032021,233.03209740560544,234.0932159423828,18339890,0.0,0.0,SBIN.NS
2018-03-16 00:00:00+05:30,231.27890082527753,235.93862228314916,230.7714179793866,232.8013916015625,25728297,0.0,0.0,SBIN.NS
2018-03-19 00:00:00+05:30,233.35502683626666,234.00093973187688,227.08056510352333,228.78758239746094,18167594,0.0,0.0,SBIN.NS
2018-03-20 00:00:00+05:30,227.7725967707652,232.75526074458233,226.38852188031177,229.8487091064453,20556571,0.0,0.0,SBIN.NS
2018-03-21 00:00:00+05:30,232.293896859692,234.6468269327682,228.00327043431707,228.83370971679688,19533972,0.0,0.0,SBIN.NS
2018-03-22 00:00:00+05:30,227.9109893033079,228.23394572968215,222.0517335416306,222.88218688964844,26828240,0.0,0.0,SBIN.NS
2018-03-23 00:00:00+05:30,219.42201954559704,221.12903687983322,214.39321667951648,216.65386962890625,27150262,0.0,0.0,SBIN.NS
2018-03-26 00:00:00+05:30,216.60772575084385,228.695319060342,216.14636744253534,227.44964599609375,30373940,0.0,0.0,SBIN.NS
2018-03-27 00:00:00+05:30,230.67915497686076,235.7540963863517,228.83372173704586,234.69297790527344,31205051,0.0,0.0,SBIN.NS
2018-03-28 00:00:00+05:30,232.52456335377323,236.3999840066322,229.47959601775696,230.58685302734375,36673566,0.0,0.0,SBIN.NS
2018-04-02 00:00:00+05:30,232.34001993501067,232.5245604210248,225.97326757099876,227.1266632080078,14993188,0.0,0.0,SBIN.NS
2018-04-03 00:00:00+05:30,230.26392499596147,233.26275387628675,229.06439062792384,231.1405029296875,19883309,0.0,0.0,SBIN.NS
2018-04-04 00:00:00+05:30,232.24776788614415,233.44730229487126,226.52692772091262,228.1878204345703,18824449,0.0,0.0,SBIN.NS
2018-04-05 00:00:00+05:30,233.0782072177875,241.65945990803556,230.6791385451035,239.26039123535156,22880821,0.0,0.0,SBIN.NS
2018-04-06 00:00:00+05:30,239.5833486194351,241.244255319048,235.15432040528333,239.62950134277344,24868860,0.0,0.0,SBIN.NS
2018-04-09 00:00:00+05:30,240.50608825683594,242.4437988461276,237.69181374889433,240.50608825683594,20208874,0.0,0.0,SBIN.NS
2018-04-10 00:00:00+05:30,240.92131898534853,244.51990822936148,238.5222501029809,242.95127868652344,21201141,0.0,0.0,SBIN.NS
2018-04-11 00:00:00+05:30,242.67447080106953,242.67447080106953,236.49225819003527,237.18429565429688,14885838,0.0,0.0,SBIN.NS
2018-04-12 00:00:00+05:30,237.5995345889028,237.5995345889028,232.75527223320674,234.18548583984375,18660913,0.0,0.0,SBIN.NS
2018-04-13 00:00:00+05:30,234.37002895308896,236.16932360355338,230.4023445446683,231.5557403564453,25654020,0.0,0.0,SBIN.NS
2018-04-16 00:00:00+05:30,230.07939565896496,231.8786902585493,228.00328325647413,229.75643920898438,16408377,0.0,0.0,SBIN.NS
2018-04-17 00:00:00+05:30,231.97096664730208,232.98596062242333,227.541937867418,228.97213745117188,15922452,0.0,0.0,SBIN.NS
2018-04-18 00:00:00+05:30,230.21777641827646,230.58685740196188,226.3423697714313,227.4034881591797,16142387,0.0,0.0,SBIN.NS
2018-04-19 00:00:00+05:30,228.00325515576395,229.24891399601177,226.25008533978826,227.1266632080078,13166927,0.0,0.0,SBIN.NS
2018-04-20 00:00:00+05:30,226.84987513184234,226.84987513184234,220.9906192607547,222.55923461914062,15546939,0.0,0.0,SBIN.NS
2018-04-23 00:00:00+05:30,223.2051495166209,225.9271748674278,220.80609470107024,223.712646484375,12111837,0.0,0.0,SBIN.NS
2018-04-24 00:00:00+05:30,223.29741281720493,224.58921040003483,221.08289865248574,222.005615234375,9486349,0.0,0.0,SBIN.NS
2018-04-25 00:00:00+05:30,221.1751692169703,222.14402447607577,218.4531580257983,218.86837768554688,13124853,0.0,0.0,SBIN.NS
2018-04-26 00:00:00+05:30,219.97562893457714,220.3447240174783,214.5316066975092,215.17750549316406,24495144,0.0,0.0,SBIN.NS
2018-04-27 00:00:00+05:30,215.22365288042027,226.8037493454138,215.22365288042027,223.85105895996094,31401889,0.0,0.0,SBIN.NS
2018-04-30 00:00:00+05:30,225.88102275203613,230.40232838528243,225.60420496071666,227.35736083984375,17263193,0.0,0.0,SBIN.NS
2018-05-02 00:00:00+05:30,226.8960004149708,227.26509549310703,221.22129910417613,222.37469482421875,12887066,0.0,0.0,SBIN.NS
2018-05-03 00:00:00+05:30,222.32856120900152,224.5892140555178,220.29858751171219,223.20513916015625,12939642,0.0,0.0,SBIN.NS
2018-05-04 00:00:00+05:30,224.6814953045877,225.05057631803663,221.7749436049473,223.25128173828125,12777310,0.0,0.0,SBIN.NS
2018-05-07 00:00:00+05:30,223.7126408828872,229.01826142843504,223.34355986805568,227.44964599609375,15122614,0.0,0.0,SBIN.NS
2018-05-08 00:00:00+05:30,228.8337241141405,233.07822624162137,225.69649320568135,230.7252960205078,23293920,0.0,0.0,SBIN.NS
2018-05-09 00:00:00+05:30,230.49460236129406,230.49460236129406,227.2650943612586,228.83370971679688,11429823,0.0,0.0,SBIN.NS
2018-05-10 00:00:00+05:30,229.06440019850274,230.86369478596703,227.26510561103845,228.78758239746094,13160967,0.0,0.0,SBIN.NS
2018-05-11 00:00:00+05:30,228.46463507089757,232.1555014592511,227.034421529503,231.00210571289062,11958589,0.0,0.0,SBIN.NS
2018-05-14 00:00:00+05:30,230.63302185387127,236.0309198414307,228.97212908235002,234.00094604492188,18673849,0.0,0.0,SBIN.NS
2018-05-15 00:00:00+05:30,233.44729257399038,237.5533925805226,226.89599928496062,228.83370971679688,18026861,0.0,0.0,SBIN.NS
2018-05-16 00:00:00+05:30,226.52695344820378,229.47964411919708,222.00564717820214,224.31243896484375,17222004,0.0,0.0,SBIN.NS
2018-05-17 00:00:00+05:30,225.3274038368615,226.98829662809678,222.51311522942652,223.94332885742188,11721064,0.0,0.0,SBIN.NS
2018-05-18 00:00:00+05:30,224.22013746133877,225.142854076406,219.46815252555777,220.390869140625,11873041,0.0,0.0,SBIN.NS
2018-05-21 00:00:00+05:30,224.72765082756806,226.75762471305893,221.72882160959273,225.55809020996094,18780730,0.0,0.0,SBIN.NS
2018-05-22 00:00:00+05:30,224.81989527319507,239.62951368526464,222.3747019007079,234.27774047851562,68713602,0.0,0.0,SBIN.NS
2018-05-23 00:00:00+05:30,234.96976534026498,248.90279096689005,234.64682299340566,242.8590087890625,71202072,0.0,0.0,SBIN.NS
2018-05-24 00:00:00+05:30,243.45876339248605,248.85666075407127,240.5060592168453,247.7493896484375,34679642,0.0,0.0,SBIN.NS
2018-05-25 00:00:00+05:30,247.1034851624011,247.65712073393087,242.25922318989677,246.31919860839844,22317308,0.0,0.0,SBIN.NS
2018-05-28 00:00:00+05:30,246.7344131162652,253.00890288937322,245.4887400749141,251.02503967285156,18959368,0.0,0.0,SBIN.NS
2018-05-29 00:00:00+05:30,249.59483164641824,250.01006536565222,242.48990280911943,243.8739776611328,16107543,0.0,0.0,SBIN.NS
2018-05-30 00:00:00+05:30,240.36764877905125,247.28802254428305,239.86016596656344,246.5037078857422,19320209,0.0,0.0,SBIN.NS
2018-05-31 00:00:00+05:30,246.2269285535006,253.56250857477767,242.81286589466615,248.71824645996094,31935892,0.0,0.0,SBIN.NS
2018-06-01 00:00:00+05:30,248.44144758929454,248.94893046187244,244.15082097862057,246.08853149414062,16574717,0.0,0.0,SBIN.NS
2018-06-04 00:00:00+05:30,247.28805205486574,247.61100850093177,241.10583948986357,242.67446899414062,12933824,0.0,0.0,SBIN.NS
2018-06-05 00:00:00+05:30,240.7367675767719,244.75059062314222,240.7367675767719,243.1819610595703,14102731,0.0,0.0,SBIN.NS
2018-06-06 00:00:00+05:30,242.6744779731764,250.425292170162,241.93631591977865,249.2718963623047,18315171,0.0,0.0,SBIN.NS
2018-06-07 00:00:00+05:30,250.10234459385944,251.80937608192434,247.65715102618293,248.810546875,18773700,0.0,0.0,SBIN.NS
2018-06-08 00:00:00+05:30,248.16466576272737,252.73209649609782,246.3653569483495,251.9016571044922,14096549,0.0,0.0,SBIN.NS
2018-06-11 00:00:00+05:30,252.17847361546487,256.884334618241,252.04007173637032,252.8243865966797,18219428,0.0,0.0,SBIN.NS
2018-06-12 00:00:00+05:30,252.82431013929113,262.4205556952455,252.82431013929113,260.9903564453125,31358021,0.0,0.0,SBIN.NS
2018-06-13 00:00:00+05:30,262.0515436250723,267.2648873646708,261.7285871472397,265.4656066894531,26748300,0.0,0.0,SBIN.NS
2018-06-14 00:00:00+05:30,264.4044180938477,264.4044180938477,259.5601561705298,260.75970458984375,18513730,0.0,0.0,SBIN.NS
2018-06-15 00:00:00+05:30,260.89813855430833,261.54405148721634,255.22343666319202,256.00775146484375,16949917,0.0,0.0,SBIN.NS
2018-06-18 00:00:00+05:30,256.51520472019894,258.12995870674695,254.1622887462875,255.45408630371094,13542420,0.0,0.0,SBIN.NS
2018-06-19 00:00:00+05:30,254.66974685971778,255.3156596552372,248.90276889640896,251.5325164794922,20726975,0.0,0.0,SBIN.NS
2018-06-20 00:00:00+05:30,252.08617189307128,253.51637127722938,250.14846151264067,252.1784210205078,14002946,0.0,0.0,SBIN.NS
2018-06-21 00:00:00+05:30,253.51637886066115,253.51637886066115,247.3803192716449,247.88780212402344,12954943,0.0,0.0,SBIN.NS
2018-06-22 00:00:00+05:30,248.21077800883438,252.54755751276838,245.21194890649716,251.94776916503906,20784133,0.0,0.0,SBIN.NS
2018-06-25 00:00:00+05:30,250.84049288139042,252.0400130999182,246.54986667318113,247.70326232910156,10934401,0.0,0.0,SBIN.NS
2018-06-26 00:00:00+05:30,246.59601891393712,250.24076085936412,244.88898751976149,246.7344207763672,16867009,0.0,0.0,SBIN.NS
2018-06-27 00:00:00+05:30,246.68828821757867,246.68828821757867,240.8290321858398,241.47494506835938,16277655,0.0,0.0,SBIN.NS
2018-06-28 00:00:00+05:30,240.27539917139032,241.75175137649714,235.9386339282539,237.13816833496094,21349738,0.0,0.0,SBIN.NS
2018-06-29 00:00:00+05:30,238.29155520916277,243.0896926570625,238.24543064409792,239.30654907226562,16244724,0.0,0.0,SBIN.NS
2018-07-02 00:00:00+05:30,238.9374768775655,241.5210721160359,234.37001840486386,238.84519958496094,21896701,0.0,0.0,SBIN.NS
2018-07-03 00:00:00+05:30,239.53724364285148,240.73676400254254,236.58453915258235,237.5995330810547,16099030,0.0,0.0,SBIN.NS
2018-07-04 00:00:00+05:30,235.98477623960395,238.38384509027742,234.83138046130676,237.55340576171875,14206935,0.0,0.0,SBIN.NS
2018-07-05 00:00:00+05:30,237.96861374920795,238.70680395021756,235.43114301133352,236.6306915283203,11215032,0.0,0.0,SBIN.NS
2018-07-06 00:00:00+05:30,236.30772948571533,240.64448065787337,235.80023253423704,237.32272338867188,16174019,0.0,0.0,SBIN.NS
2018-07-09 00:00:00+05:30,238.24545429067635,242.12084739024738,238.01477512430625,241.33653259277344,13220744,0.0,0.0,SBIN.NS
2018-07-10 00:00:00+05:30,243.45877814539907,245.2119340363272,242.12082782493843,243.3665008544922,11487165,0.0,0.0,SBIN.NS
2018-07-11 00:00:00+05:30,242.35149922867757,242.35149922867757,237.9685955618687,239.07586669921875,12857179,0.0,0.0,SBIN.NS
2018-07-12 00:00:00+05:30,241.19809839903746,244.05852531048367,240.96741926358334,242.4437713623047,10642215,0.0,0.0,SBIN.NS
2018-07-13 00:00:00+05:30,241.84402297882346,242.12082669117228,236.95360817441536,237.8302001953125,11976239,0.0,0.0,SBIN.NS
2018-07-16 00:00:00+05:30,237.1381663302577,237.5995246305111,231.60186672721665,232.15550231933594,8965623,0.0,0.0,SBIN.NS
2018-07-17 00:00:00+05:30,231.32504895382928,239.76791429701711,231.09436980367997,239.02972412109375,16067598,0.0,0.0,SBIN.NS
2018-07-18 00:00:00+05:30,239.9985846154967,242.21309874362342,236.35384291362934,239.49107360839844,17641125,0.0,0.0,SBIN.NS
2018-07-19 00:00:00+05:30,239.35267592724136,243.13581954823195,236.39999975796422,240.0908660888672,9958284,0.0,0.0,SBIN.NS
2018-07-20 00:00:00+05:30,239.81403782825035,242.67446490956993,238.56836479100582,241.29039001464844,6120163,0.0,0.0,SBIN.NS
2018-07-23 00:00:00+05:30,241.75175626452477,246.82669771282588,240.45995861859078,245.7655792236328,17013119,0.0,0.0,SBIN.NS
2018-07-24 00:00:00+05:30,246.54986987181078,248.39530294522532,245.0273650589846,246.22691345214844,9320281,0.0,0.0,SBIN.NS
2018-07-25 00:00:00+05:30,247.28805056948372,251.7632317433213,245.11966091215248,250.84051513671875,13099277,0.0,0.0,SBIN.NS
2018-07-26 00:00:00+05:30,253.83937060103202,267.0342081889445,253.00893120023315,265.4656066894531,53496546,0.0,0.0,SBIN.NS
2018-07-27 00:00:00+05:30,267.1264599481664,274.04683455822254,263.06651247541544,264.5889892578125,32175436,0.0,0.0,SBIN.NS
2018-07-30 00:00:00+05:30,266.8496348168794,276.3997284852499,266.8496348168794,274.4158935546875,40949610,0.0,0.0,SBIN.NS
2018-07-31 00:00:00+05:30,274.04679899199454,279.0294624327617,269.24866195476824,270.8172912597656,36510328,0.0,0.0,SBIN.NS
2018-08-01 00:00:00+05:30,271.7400350698776,274.96954312673523,266.0653336875,272.2936706542969,33885474,0.0,0.0,SBIN.NS
2018-08-02 00:00:00+05:30,270.35596206433405,273.49319285237806,268.095295145217,271.1864013671875,15665209,0.0,0.0,SBIN.NS
2018-08-03 00:00:00+05:30,271.8323285656148,276.76886823577314,271.74005126953125,276.1229553222656,18254462,0.0,0.0,SBIN.NS
2018-08-06 00:00:00+05:30,277.36859555549415,287.28779828895904,277.36859555549415,284.6580505371094,31576923,0.0,0.0,SBIN.NS
2018-08-07 00:00:00+05:30,285.90374461994236,287.6107759646123,279.62925483400375,280.5519714355469,23928622,0.0,0.0,SBIN.NS
2018-08-08 00:00:00+05:30,280.55199626304903,286.8726111747784,279.62927957984994,284.8426513671875,20498279,0.0,0.0,SBIN.NS
2018-08-09 00:00:00+05:30,288.7641974283611,295.1309369140934,286.18057381854675,292.8702697753906,46464355,0.0,0.0,SBIN.NS
2018-08-10 00:00:00+05:30,293.10092382862763,301.1746941191325,277.27633969105324,280.92108154296875,111510771,0.0,0.0,SBIN.NS
2018-08-13 00:00:00+05:30,273.12411509137064,279.3985767420014,268.6028093584976,271.4170837402344,58127432,0.0,0.0,SBIN.NS
2018-08-14 00:00:00+05:30,273.7700377028855,275.84615013796576,270.678931334395,272.109130859375,25294933,0.0,0.0,SBIN.NS
2018-08-16 00:00:00+05:30,270.817324620897,275.33863037116834,267.8184956429825,270.07916259765625,31083900,0.0,0.0,SBIN.NS
2018-08-17 00:00:00+05:30,272.20139217127667,279.30632112886894,271.3248001531966,278.752685546875,21931134,0.0,0.0,SBIN.NS
2018-08-20 00:00:00+05:30,280.5981162003804,284.8426180788755,280.13675791269776,283.8737487792969,20240462,0.0,0.0,SBIN.NS
2018-08-21 00:00:00+05:30,284.4735377398456,284.98104880315464,279.90610712453275,283.2740173339844,14139592,0.0,0.0,SBIN.NS
2018-08-23 00:00:00+05:30,283.22784689593,283.22784689593,275.24632647579153,279.07562255859375,22721004,0.0,0.0,SBIN.NS
2018-08-24 00:00:00+05:30,277.3686264729893,282.0744869494155,275.89227422325683,277.230224609375,18869585,0.0,0.0,SBIN.NS
2018-08-27 00:00:00+05:30,280.5058498630276,286.3651059771791,279.859936971423,284.19671630859375,28111768,0.0,0.0,SBIN.NS
2018-08-28 00:00:00+05:30,284.24281307295684,286.27280068309,279.95218688147946,281.7514953613281,16890236,0.0,0.0,SBIN.NS
2018-08-29 00:00:00+05:30,283.0894495990796,287.8875873180105,282.1206084053901,285.7653503417969,24320824,0.0,0.0,SBIN.NS
2018-08-30 00:00:00+05:30,285.39622038911057,286.50349152336213,282.3512670085308,284.7503356933594,19935935,0.0,0.0,SBIN.NS
2018-08-31 00:00:00+05:30,284.1044357008527,286.6419063525735,281.0133294569413,285.6730651855469,18100140,0.0,0.0,SBIN.NS
2018-09-03 00:00:00+05:30,288.3489260870947,288.3489260870947,281.24399728467876,282.6742248535156,14708076,0.0,0.0,SBIN.NS
2018-09-04 00:00:00+05:30,283.0894415872767,283.68922990447584,272.6166307056138,273.4931945800781,42859084,0.0,0.0,SBIN.NS
2018-09-05 00:00:00+05:30,273.58546723129245,275.7538568361043,267.95689043552835,273.631591796875,22922686,0.0,0.0,SBIN.NS
2018-09-06 00:00:00+05:30,274.96953657137055,276.6765678496856,271.74002859150545,273.5393371582031,18001336,0.0,0.0,SBIN.NS
2018-09-07 00:00:00+05:30,273.0318360739799,273.0318360739799,267.08033090453057,269.11029052734375,23716678,0.0,0.0,SBIN.NS
2018-09-10 00:00:00+05:30,268.18759130582026,270.58666025102946,261.86697655987155,262.8358459472656,23354395,0.0,0.0,SBIN.NS
2018-09-11 00:00:00+05:30,265.14260823475047,268.9257517495375,259.8831125972326,260.75970458984375,28361400,0.0,0.0,SBIN.NS
2018-09-12 00:00:00+05:30,262.05148688963504,264.54283271172204,258.36062087710496,263.2510070800781,22717796,0.0,0.0,SBIN.NS
2018-09-14 00:00:00+05:30,267.68010865344957,269.2487100797429,266.38831096147925,268.1875915527344,15149585,0.0,0.0,SBIN.NS
2018-09-17 00:00:00+05:30,266.2037111537314,266.2037111537314,262.1437641717629,263.2510070800781,16089996,0.0,0.0,SBIN.NS
2018-09-18 00:00:00+05:30,262.9742543868742,264.727410450971,251.34801856111247,252.6398162841797,33901000,0.0,0.0,SBIN.NS
